Matricula|ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo
17016362|36802|3|28967|180932|289|LIS
17016409|36802|3|28967|180932|289|LIS
17016331|36802|3|28967|180932|289|LIS
17016357|36802|3|28967|180932|289|LIS
17016261|36802|3|28967|180932|289|LIS
14003788|36802|3|28967|180932|289|LIS
12004332|36802|3|28967|180932|289|LIS
14000686|36802|3|28967|180932|289|LIS
13008084|36802|3|28967|180932|289|LIS
16016280|36802|3|28967|180932|289|LIS
17016322|36802|3|28967|180932|289|LIS
17016289|36802|3|28967|180932|289|LIS
17016290|36802|3|28967|180932|289|LIS
12003242|36802|3|28967|180932|289|LIS
14000799|36802|3|28967|180932|289|LIS
14000878|36802|3|28967|180932|289|LIS
16004037|36802|3|28953|121400|3754|LIS A
19216288|36802|3|28953|121400|3754|LIS A
14014852|36802|3|28953|121400|3754|LIS A
14003834|36802|3|28953|121400|3754|LIS A
19216276|36802|3|28953|121400|3754|LIS A
19216279|36802|3|28953|121400|3754|LIS A
13008207|36802|3|28953|121400|3754|LIS A
15000867|36802|3|28953|121400|3754|LIS A
19216273|36802|3|28953|121400|3754|LIS A
16003312|36802|3|28953|121400|3754|LIS A
09001931|36802|3|28953|121400|3754|LIS A
19216277|36802|3|28953|121400|3754|LIS A
16001342|36802|3|28953|121400|3754|LIS A
16003395|36802|3|28953|121400|3754|LIS A
14000657|36802|3|28953|121400|3754|LIS A
16016253|36802|3|28953|121400|3754|LIS A
16004103|36802|3|28953|121400|3754|LIS A
18016310|36802|3|28953|121400|3754|LIS A
19216291|36802|3|28953|121400|3754|LIS A
19216290|36802|3|28953|121400|3754|LIS A
16000959|36802|3|28953|121400|3754|LIS A
18016306|36802|3|28953|121400|3754|LIS A
16003210|36802|3|28953|121400|3754|LIS A
16001674|36802|3|28953|121400|3754|LIS A
12000986|36802|3|28953|121400|3754|LIS A
16001575|36802|3|28953|121400|3754|LIS A
16001632|36802|3|28953|121400|3754|LIS A
16004184|36802|3|28953|121400|3754|LIS A
19216280|36802|3|28953|121400|3754|LIS A
16003658|36802|3|28953|121400|3754|LIS A
17016359|36802|3|28953|121400|3754|LIS A
19216278|36802|3|28953|121400|3754|LIS A
14003222|36802|3|28953|121400|3754|LIS A
18016321|36802|3|28953|121400|3754|LIS A
13001289|36802|3|28953|121400|3754|LIS A
16004260|36802|3|28953|121400|3754|LIS A
16001281|36802|3|28953|121400|3754|LIS A
15001887|36802|3|28953|121400|3754|LIS A
19216272|36802|3|28953|89812|3755|LIS B
16003106|36802|3|28953|89812|3755|LIS B
16004140|36802|3|28953|89812|3755|LIS B
16003059|36802|3|28953|89812|3755|LIS B
19216271|36802|3|28953|89812|3755|LIS B
16004107|36802|3|28953|89812|3755|LIS B
12004338|36802|3|28953|89812|3755|LIS B
16003254|36802|3|28953|89812|3755|LIS B
17016332|36802|3|28953|89812|3755|LIS B
13003985|36802|3|28953|89812|3755|LIS B
16016337|36802|3|28953|89812|3755|LIS B
16003723|36802|3|28953|89812|3755|LIS B
15001870|36802|3|28953|89812|3755|LIS B
19216297|36802|3|28953|89812|3755|LIS B
19216298|36802|3|28953|89812|3755|LIS B
16001508|36802|3|28953|89812|3755|LIS B
18016327|36802|3|28953|89812|3755|LIS B
14004103|36802|3|28953|89812|3755|LIS B
15004509|36802|3|28953|89812|3755|LIS B
19216289|36802|3|28953|89812|3755|LIS B
16003872|36802|3|28953|89812|3755|LIS B
19216284|36802|3|28953|89812|3755|LIS B
12003522|36802|3|28953|89812|3755|LIS B
19216293|36802|3|28953|89812|3755|LIS B
16003660|36802|3|28953|89812|3755|LIS B
19216295|36802|3|28953|89812|3755|LIS B
16001614|36802|3|28953|89812|3755|LIS B
10003294|36802|3|28953|89812|3755|LIS B
19216301|36802|3|28953|89812|3755|LIS B
16001061|36802|3|28953|89812|3755|LIS B
16003395|36802|3|28954|89826|3755|LIS B
13003985|36802|3|28954|89826|3755|LIS B
16003658|36802|3|28954|89826|3755|LIS B
16001281|36802|3|28954|89826|3755|LIS B
19216273|36802|3|28954|89826|3755|LIS B
16004107|36802|3|28954|89826|3755|LIS B
14004103|36802|3|28954|89826|3755|LIS B
19216288|36802|3|28954|89826|3755|LIS B
14003222|36802|3|28954|89826|3755|LIS B
19216278|36802|3|28954|89826|3755|LIS B
17016332|36802|3|28954|89826|3755|LIS B
19216276|36802|3|28954|89826|3755|LIS B
15003270|36802|3|28954|89826|3755|LIS B
17016359|36802|3|28954|89826|3755|LIS B
12000986|36802|3|28954|89826|3755|LIS B
16001674|36802|3|28954|89826|3755|LIS B
19216397|36802|3|28954|89826|3755|LIS B
16003106|36802|3|28954|89826|3755|LIS B
15000867|36802|3|28954|89826|3755|LIS B
19216290|36802|3|28954|89826|3755|LIS B
18016310|36802|3|28954|89826|3755|LIS B
16003723|36802|3|28954|89826|3755|LIS B
18016306|36802|3|28954|89826|3755|LIS B
16003660|36802|3|28954|89826|3755|LIS B
12216291|36802|3|28954|89826|3755|LIS B
16004103|36802|3|28954|89826|3755|LIS B
19216298|36802|3|28954|89812|3754|LIS A
19216295|36802|3|28954|89812|3754|LIS A
16001614|36802|3|28954|89812|3754|LIS A
16000959|36802|3|28954|89812|3754|LIS A
16001061|36802|3|28954|89812|3754|LIS A
16001632|36802|3|28954|89812|3754|LIS A
16004184|36802|3|28954|89812|3754|LIS A
19216293|36802|3|28954|89812|3754|LIS A
19216284|36802|3|28954|89812|3754|LIS A
18016327|36802|3|28954|89812|3754|LIS A
19216272|36802|3|28954|89812|3754|LIS A
16001339|36802|3|28954|89812|3754|LIS A
16003059|36802|3|28954|89812|3754|LIS A
15004509|36802|3|28954|89812|3754|LIS A
15001887|36802|3|28954|89812|3754|LIS A
12004338|36802|3|28954|89812|3754|LIS A
16001342|36802|3|28954|89812|3754|LIS A
19216280|36802|3|28954|89812|3754|LIS A
16003872|36802|3|28954|89812|3754|LIS A
16003312|36802|3|28954|89812|3754|LIS A
12003522|36802|3|28954|89812|3754|LIS A
14003834|36802|3|28954|89812|3754|LIS A
16003210|36802|3|28954|89812|3754|LIS A
19216301|36802|3|28954|89812|3754|LIS A
16004140|36802|3|28954|89812|3754|LIS A
16004260|36802|3|28954|89812|3754|LIS A
16004037|36802|3|28954|89812|3754|LIS A
19216297|36802|3|28954|89812|3754|LIS A
15001870|36802|3|28954|89812|3754|LIS A
19216289|36802|3|28954|89812|3754|LIS A
19216291|36802|3|28954|89812|3754|LIS A
16001508|36802|3|28954|89812|3754|LIS A
19216271|36802|3|28954|89812|3754|LIS A
18016321|36802|3|28954|89812|3754|LIS A
16001575|36802|3|28954|89812|3754|LIS A
19216277|36802|3|28954|89812|3754|LIS A
13001289|36802|3|28954|89812|3754|LIS A
19216279|36802|3|28954|89812|3754|LIS A
16004103|36802|3|28956|95116|3754|LIS A
19216284|36802|3|28956|95116|3754|LIS A
19216397|36802|3|28956|95116|3754|LIS A
17016274|36802|3|28956|95116|3754|LIS A
19216281|36802|3|28956|95116|3754|LIS A
17016359|36802|3|28956|95116|3754|LIS A
13001289|36802|3|28956|95116|3754|LIS A
19216289|36802|3|28956|95116|3754|LIS A
14003222|36802|3|28956|95116|3754|LIS A
20216400|36802|3|28956|95116|3754|LIS A
16003312|36802|3|28956|95116|3754|LIS A
18016306|36802|3|28956|95116|3754|LIS A
16001575|36802|3|28956|95116|3754|LIS A
14001088|36802|3|28956|95116|3754|LIS A
16004107|36802|3|28956|95116|3754|LIS A
19216290|36802|3|28956|95116|3754|LIS A
16003210|36802|3|28956|95116|3754|LIS A
16004260|36802|3|28956|95116|3754|LIS A
16004114|36802|3|28956|95116|3754|LIS A
12000986|36802|3|28956|95116|3754|LIS A
16001228|36802|3|28956|95116|3754|LIS A
12004338|36802|3|28956|95116|3754|LIS A
16016337|36802|3|28956|95116|3754|LIS A
16000959|36802|3|28956|95116|3754|LIS A
14004467|36802|3|28956|95116|3754|LIS A
16001614|36802|3|28956|95116|3754|LIS A
16001674|36802|3|28956|95116|3754|LIS A
19216278|36802|3|28956|95116|3754|LIS A
16003872|36802|3|28956|95116|3754|LIS A
16001112|36802|3|28956|95116|3754|LIS A
15004260|36802|3|28956|95116|3754|LIS A
13003985|36802|3|28956|95116|3754|LIS A
19216288|36802|3|28956|95116|3754|LIS A
19216273|36802|3|28956|95116|3754|LIS A
14004103|36802|3|28956|95116|3754|LIS A
16003660|36802|3|28956|95116|3754|LIS A
17016410|36802|3|28956|95116|3754|LIS A
16001339|36802|3|28956|95116|3754|LIS A
18016327|36802|3|28956|121400|3755|LIS B
16003059|36802|3|28956|121400|3755|LIS B
19216295|36802|3|28956|121400|3755|LIS B
18016310|36802|3|28956|121400|3755|LIS B
14003834|36802|3|28956|121400|3755|LIS B
13004446|36802|3|28956|121400|3755|LIS B
16001632|36802|3|28956|121400|3755|LIS B
19216280|36802|3|28956|121400|3755|LIS B
15001887|36802|3|28956|121400|3755|LIS B
14003716|36802|3|28956|121400|3755|LIS B
15001870|36802|3|28956|121400|3755|LIS B
19216277|36802|3|28956|121400|3755|LIS B
15000867|36802|3|28956|121400|3755|LIS B
19216297|36802|3|28956|121400|3755|LIS B
16001508|36802|3|28956|121400|3755|LIS B
18016321|36802|3|28956|121400|3755|LIS B
16004037|36802|3|28956|121400|3755|LIS B
19216301|36802|3|28956|121400|3755|LIS B
19216272|36802|3|28956|121400|3755|LIS B
19216271|36802|3|28956|121400|3755|LIS B
12003423|36802|3|28956|121400|3755|LIS B
19216276|36802|3|28956|121400|3755|LIS B
19216293|36802|3|28956|121400|3755|LIS B
09003079|36802|3|28956|121400|3755|LIS B
15004509|36802|3|28956|121400|3755|LIS B
19216279|36802|3|28956|121400|3755|LIS B
16004140|36802|3|28956|121400|3755|LIS B
16001342|36802|3|28956|121400|3755|LIS B
16001281|36802|3|28956|121400|3755|LIS B
16003723|36802|3|28956|121400|3755|LIS B
16003106|36802|3|28956|121400|3755|LIS B
19216298|36802|3|28956|121400|3755|LIS B
16004184|36802|3|28956|121400|3755|LIS B
16001061|36802|3|28956|121400|3755|LIS B
16003658|36802|3|28956|121400|3755|LIS B
12003522|36802|3|28956|121400|3755|LIS B
16003395|36802|3|28956|121400|3755|LIS B
19216291|36802|3|28956|121400|3755|LIS B
16003106|36802|3|28955|89768|3754|LIS A
19216278|36802|3|28955|89768|3754|LIS A
16001339|36802|3|28955|89768|3754|LIS A
16003723|36802|3|28955|89768|3754|LIS A
14004103|36802|3|28955|89768|3754|LIS A
16004107|36802|3|28955|89768|3754|LIS A
16014862|36802|3|28955|89768|3754|LIS A
16003312|36802|3|28955|89768|3754|LIS A
16003660|36802|3|28955|89768|3754|LIS A
18016306|36802|3|28955|89768|3754|LIS A
19216289|36802|3|28955|89768|3754|LIS A
15000867|36802|3|28955|89768|3754|LIS A
14003716|36802|3|28955|89755|3755|LIS B
18016321|36802|3|28955|89755|3755|LIS B
16001281|36802|3|28955|89755|3755|LIS B
18016333|36802|3|28955|89755|3755|LIS B
19216281|36802|3|28955|89755|3755|LIS B
12004338|36802|3|28955|89755|3755|LIS B
18016336|36802|3|28955|89755|3755|LIS B
16000959|36802|3|28955|89755|3755|LIS B
15004260|36802|3|28955|89755|3755|LIS B
15001585|36802|3|28955|89755|3755|LIS B
16003658|36802|3|28955|89755|3755|LIS B
16004103|36802|3|28955|89755|3755|LIS B
18016310|36802|3|28955|89755|3755|LIS B
17016359|36802|3|28955|89755|3755|LIS B
17016368|36802|3|28955|89755|3755|LIS B
16001614|36802|3|28955|89755|3755|LIS B
16001575|36802|3|28955|89755|3755|LIS B
17016274|36802|3|28955|89755|3755|LIS B
12000750|36802|3|28955|89755|3755|LIS B
14001793|36802|3|28955|89755|3755|LIS B
13001289|36802|3|28955|89755|3755|LIS B
16001342|36802|3|28955|89755|3755|LIS B
12003423|36802|3|28955|89755|3755|LIS B
16016337|36802|3|28955|89755|3755|LIS B
13003985|36802|3|28955|89755|3755|LIS B
14001088|36802|3|28955|89755|3755|LIS B
13008084|36802|3|28955|89755|3755|LIS B
17016410|36802|3|28955|89755|3755|LIS B
15004494|36802|3|28955|89755|3755|LIS B
19216276|36802|3|28955|89755|3755|LIS B
19216397|36802|3|28955|89755|3755|LIS B
16003395|36802|3|28955|89755|3755|LIS B
16003210|36802|3|28955|89755|3755|LIS B
16003254|36802|3|28955|89755|3755|LIS B
15004509|36802|3|28955|89774|6112|LIS C
19216271|36802|3|28955|89774|6112|LIS C
16003059|36802|3|28955|89774|6112|LIS C
14003222|36802|3|28955|89774|6112|LIS C
15001870|36802|3|28955|89774|6112|LIS C
15001735|36802|3|28955|89774|6112|LIS C
14003834|36802|3|28955|89774|6112|LIS C
19216272|36802|3|28955|89774|6112|LIS C
19216293|36802|3|28955|89774|6112|LIS C
19216284|36802|3|28955|89774|6112|LIS C
16003872|36802|3|28955|89774|6112|LIS C
19216298|36802|3|28955|89774|6112|LIS C
16004140|36802|3|28955|89774|6112|LIS C
19216290|36802|3|28955|89774|6112|LIS C
19216277|36802|3|28955|89774|6112|LIS C
16001061|36802|3|28955|89774|6112|LIS C
19216291|36802|3|28955|89774|6112|LIS C
18016326|36802|3|28955|89774|6112|LIS C
19216288|36802|3|28955|89774|6112|LIS C
16001674|36802|3|28955|89774|6112|LIS C
16004037|36802|3|28955|89774|6112|LIS C
18016327|36802|3|28955|89774|6112|LIS C
12003522|36802|3|28955|89774|6112|LIS C
19216301|36802|3|28955|89774|6112|LIS C
15001887|36802|3|28955|89774|6112|LIS C
19216279|36802|3|28955|89774|6112|LIS C
19216273|36802|3|28955|89774|6112|LIS C
19216295|36802|3|28955|89774|6112|LIS C
19216280|36802|3|28955|89774|6112|LIS C
16004184|36802|3|28955|89774|6112|LIS C
15000520|36802|3|28955|89774|6112|LIS C
19216297|36802|3|28955|89774|6112|LIS C
16001632|36802|3|28955|89774|6112|LIS C
16001508|36802|3|28955|89774|6112|LIS C
14003904|36802|3|28955|89774|6112|LIS C
12003766|36802|3|28961|89755|289|LIS
18016309|36802|3|28961|89755|289|LIS
15003627|36802|3|28961|89755|289|LIS
17016362|36802|3|28961|89755|289|LIS
18016339|36802|3|28961|89755|289|LIS
17016357|36802|3|28961|89755|289|LIS
15001735|36802|3|28961|89755|289|LIS
18016314|36802|3|28961|89755|289|LIS
18016307|36802|3|28961|89755|289|LIS
18016311|36802|3|28961|89755|289|LIS
18016318|36802|3|28961|89755|289|LIS
18016332|36802|3|28961|89755|289|LIS
14004346|36802|3|28961|89755|289|LIS
18016326|36802|3|28961|89755|289|LIS
18016330|36802|3|28961|89755|289|LIS
15001567|36802|3|28961|89755|289|LIS
08002765|36802|3|28961|89755|289|LIS
18016316|36802|3|28961|89755|289|LIS
18016319|36802|3|28961|89755|289|LIS
12004372|36802|3|28961|89755|289|LIS
18016312|36802|3|28961|89755|289|LIS
15004035|36802|3|28961|89755|289|LIS
17016326|36802|3|28961|89755|289|LIS
15003517|36802|3|28961|89755|289|LIS
15001169|36802|3|28961|89755|289|LIS
17016322|36802|3|28961|89755|289|LIS
15003810|36802|3|28961|89755|289|LIS
15003447|36802|3|28961|89755|289|LIS
16018466|36802|3|28961|89755|289|LIS
18016328|36802|3|28961|89755|289|LIS
15001775|36802|3|28961|89755|289|LIS
14003904|36802|3|28961|89755|289|LIS
17016325|36802|3|28961|89755|289|LIS
15003408|36802|3|28961|89755|289|LIS
12000735|36802|3|28961|89755|289|LIS
17016302|36802|3|28961|89755|289|LIS
21216407|36802|3|25228|89767|3754|LIS A
18003305|36802|3|25228|89767|3754|LIS A
21216378|36802|3|25228|89767|3754|LIS A
17000597|36802|3|25228|89767|3754|LIS A
21216377|36802|3|25228|89767|3754|LIS A
18001340|36802|3|25228|89767|3754|LIS A
18003939|36802|3|25228|89767|3754|LIS A
18003592|36802|3|25228|89767|3754|LIS A
21216409|36802|3|25228|89767|3754|LIS A
21216425|36802|3|25228|89767|3754|LIS A
21216383|36802|3|25228|89767|3754|LIS A
20215708|36802|3|25228|89767|3754|LIS A
16001244|36802|3|25228|89767|3754|LIS A
14001116|36802|3|25228|89767|3754|LIS A
21216408|36802|3|25228|89767|3754|LIS A
21216435|36802|3|25228|89767|3754|LIS A
17003696|36802|3|25228|89767|3754|LIS A
21216388|36802|3|25228|89767|3754|LIS A
17003379|36802|3|25228|89767|3754|LIS A
18003891|36802|3|25228|89767|3754|LIS A
21216376|36802|3|25228|89767|3754|LIS A
21216391|36802|3|25228|89767|3754|LIS A
21216384|36802|3|25228|89767|3754|LIS A
18001679|36802|3|25228|89767|3754|LIS A
18003813|36802|3|25228|89767|3754|LIS A
21216395|36802|3|25228|89767|3754|LIS A
19216278|36802|3|25228|89767|3754|LIS A
21216396|36802|3|25228|89767|3754|LIS A
21216379|36802|3|25228|89767|3754|LIS A
17003593|36802|3|25228|92938|3755|LIS B
11003431|36802|3|25228|92938|3755|LIS B
18003131|36802|3|25228|92938|3755|LIS B
21216422|36802|3|25228|92938|3755|LIS B
18003695|36802|3|25228|92938|3755|LIS B
18001354|36802|3|25228|92938|3755|LIS B
17001784|36802|3|25228|92938|3755|LIS B
18003410|36802|3|25228|92938|3755|LIS B
21216393|36802|3|25228|92938|3755|LIS B
21216390|36802|3|25228|92938|3755|LIS B
18001568|36802|3|25228|92938|3755|LIS B
17003721|36802|3|25228|92938|3755|LIS B
18001177|36802|3|25228|92938|3755|LIS B
21216400|36802|3|25228|92938|3755|LIS B
21216389|36802|3|25228|92938|3755|LIS B
16003099|36802|3|25228|92938|3755|LIS B
17001490|36802|3|25228|92938|3755|LIS B
18000621|36802|3|25228|92938|3755|LIS B
17003489|36802|3|25228|92938|3755|LIS B
21216397|36802|3|25228|92938|3755|LIS B
18001347|36802|3|25228|92938|3755|LIS B
18000577|36802|3|25228|92938|3755|LIS B
19213327|36802|3|25228|92938|3755|LIS B
16001112|36802|3|25228|92938|3755|LIS B
21216401|36802|3|25228|92938|3755|LIS B
21216437|36802|3|25228|92938|3755|LIS B
17008153|36802|3|25228|92938|3755|LIS B
10003279|36802|3|25228|92938|3755|LIS B
18016338|36802|3|25228|92938|3755|LIS B
18001173|36802|3|25228|89774|6112|LIS C
18000997|36802|3|25228|89774|6112|LIS C
18003412|36802|3|25228|89774|6112|LIS C
18004313|36802|3|25228|89774|6112|LIS C
18000663|36802|3|25228|89774|6112|LIS C
18004112|36802|3|25228|89774|6112|LIS C
18003615|36802|3|25228|89774|6112|LIS C
21216406|36802|3|25228|89774|6112|LIS C
18003998|36802|3|25228|89774|6112|LIS C
21216398|36802|3|25228|89774|6112|LIS C
16003566|36802|3|25228|89774|6112|LIS C
18004289|36802|3|25228|89774|6112|LIS C
21216387|36802|3|25228|89774|6112|LIS C
21216403|36802|3|25228|89774|6112|LIS C
21216380|36802|3|25228|89774|6112|LIS C
21216381|36802|3|25228|89774|6112|LIS C
21216386|36802|3|25228|89774|6112|LIS C
18003549|36802|3|25228|89774|6112|LIS C
15003270|36802|3|25228|89774|6112|LIS C
21216392|36802|3|25228|89774|6112|LIS C
18003494|36802|3|25228|89774|6112|LIS C
21216402|36802|3|25228|89774|6112|LIS C
18003912|36802|3|25228|89774|6112|LIS C
16001228|36802|3|25228|89774|6112|LIS C
18004197|36802|3|25228|89774|6112|LIS C
18000710|36802|3|25228|89774|6112|LIS C
17003729|36802|3|25228|89774|6112|LIS C
16001339|36802|3|25228|89774|6112|LIS C
21216382|36802|3|25228|89774|6112|LIS C
15003517|36802|3|28964|92938|289|LIS
18016311|36802|3|28964|92938|289|LIS
17016356|36802|3|28964|92938|289|LIS
17016367|36802|3|28964|92938|289|LIS
14004122|36802|3|28964|92938|289|LIS
14000667|36802|3|28964|92938|289|LIS
18016330|36802|3|28964|92938|289|LIS
15000567|36802|3|28964|92938|289|LIS
14004346|36802|3|28964|92938|289|LIS
18016307|36802|3|28964|92938|289|LIS
15004035|36802|3|28964|92938|289|LIS
14000657|36802|3|28964|92938|289|LIS
15001775|36802|3|28964|92938|289|LIS
15002051|36802|3|28964|92938|289|LIS
18016312|36802|3|28964|92938|289|LIS
15001169|36802|3|28964|92938|289|LIS
18016328|36802|3|28964|92938|289|LIS
15004133|36802|3|28964|92938|289|LIS
18016318|36802|3|28964|92938|289|LIS
18016332|36802|3|28964|92938|289|LIS
18016317|36802|3|28964|92938|289|LIS
18016309|36802|3|28964|92938|289|LIS
15003627|36802|3|28964|92938|289|LIS
15003447|36802|3|28964|92938|289|LIS
13000662|36802|3|28964|92938|289|LIS
15001567|36802|3|28964|92938|289|LIS
18016316|36802|3|28964|92938|289|LIS
15004404|36802|3|28964|92938|289|LIS
13003458|36802|3|28964|92938|289|LIS
15003408|36802|3|28964|92938|289|LIS
18016314|36802|3|28964|92938|289|LIS
14008168|36802|3|28964|92938|289|LIS
18016319|36802|3|28964|92938|289|LIS
12003873|36802|3|28964|92938|289|LIS
18016339|36802|3|28964|92938|289|LIS
15003810|36802|3|28964|92938|289|LIS
13003214|36802|3|28962|89826|289|LIS
15004404|36802|3|28962|89826|289|LIS
18016318|36802|3|28962|89826|289|LIS
15003447|36802|3|28962|89826|289|LIS
15000567|36802|3|28962|89826|289|LIS
18016312|36802|3|28962|89826|289|LIS
15001169|36802|3|28962|89826|289|LIS
18016319|36802|3|28962|89826|289|LIS
17016326|36802|3|28962|89826|289|LIS
14004346|36802|3|28962|89826|289|LIS
15003408|36802|3|28962|89826|289|LIS
14000667|36802|3|28962|89826|289|LIS
18016307|36802|3|28962|89826|289|LIS
18016316|36802|3|28962|89826|289|LIS
15003270|36802|3|28962|89826|289|LIS
14004122|36802|3|28962|89826|289|LIS
15003810|36802|3|28962|89826|289|LIS
12003766|36802|3|28962|89826|289|LIS
15004133|36802|3|28962|89826|289|LIS
18016328|36802|3|28962|89826|289|LIS
14008168|36802|3|28962|89826|289|LIS
15003627|36802|3|28962|89826|289|LIS
18016309|36802|3|28962|89826|289|LIS
18016330|36802|3|28962|89826|289|LIS
14000686|36802|3|28962|89826|289|LIS
15004035|36802|3|28962|89826|289|LIS
18016339|36802|3|28962|89826|289|LIS
18016332|36802|3|28962|89826|289|LIS
18016314|36802|3|28962|89826|289|LIS
15001775|36802|3|28962|89826|289|LIS
17016356|36802|3|28962|89826|289|LIS
09001931|36802|3|28962|89826|289|LIS
15003517|36802|3|28962|89826|289|LIS
15001567|36802|3|28962|89826|289|LIS
18016311|36802|3|28962|89826|289|LIS
15002051|36802|3|28962|89826|289|LIS
17003636|36802|3|26224|89858|3754|LIS A
16003864|36802|3|26224|89858|3754|LIS A
20216401|36802|3|26224|89858|3754|LIS A
15001735|36802|3|26224|89858|3754|LIS A
17016261|36802|3|26224|89858|3754|LIS A
20216391|36802|3|26224|89858|3754|LIS A
17001502|36802|3|26224|89858|3754|LIS A
13003171|36802|3|26224|89858|3754|LIS A
17001363|36802|3|26224|89858|3754|LIS A
15002051|36802|3|26224|89858|3754|LIS A
16003723|36802|3|26224|89858|3754|LIS A
17000919|36802|3|26224|89858|3754|LIS A
14003904|36802|3|26224|89858|3754|LIS A
16003058|36802|3|26224|89858|3754|LIS A
